"id","part_number","name","price","currency_id"
2099,44213,"Nokia C3-01 Touch and Type - крышка АКБ (original), цвет: Khaki Gold",550,1
2100,44211,"Nokia C3-01 Touch and Type - крышка АКБ (original), цвет: Silver",500,1
2101,44212,"Nokia C3-01 Touch and Type - крышка АКБ (original), цвет: Warm Grey",500,1
2102,44207,"Nokia C3-01 Touch and Type - передняя панель корпуса  (original), цвет: Khaki Gold",600,1
2103,44205,"Nokia C3-01 Touch and Type - передняя панель корпуса  (original), цвет: Silver",500,1
2104,44206,"Nokia C3-01 Touch and Type - передняя панель корпуса  (original), цвет: Warm Grey",500,1
2105,45543,"Nokia C3-01.5 Gold Edition - задняя панель корпуса в сборе (original), цвет: Real Gold",450,1
2106,45542,"Nokia C3-01.5 Gold Edition - крышка АКБ (original), цвет: Real Gold",1750,1
2107,45544,"Nokia C3-01.5 Gold Edition - передняя панель корпуса  (original), цвет: Real Gold",1760,1
2108,42147,"Nokia C5-00 - крышка камеры (original), цвет: Warm Grey",150,1
2109,42148,"Nokia C5-00 - крышка камеры (original), цвет: White (R)",150,1
2110,45294,"Nokia C5-00.2 - задняя панель корпуса в сборе (original), цвет: Black",550,1
2111,45290,"Nokia C5-00.2 - крышка АКБ (original), цвет: Black",300,1
2112,45293,"Nokia C5-00.2 - крышка камеры (original), цвет: Black",150,1
2113,45292,"Nokia C5-00.2 - крышка камеры (original), цвет: Warm Grey",150,1
2114,45291,"Nokia C5-00.2 - крышка камеры (original), цвет: White",150,1
2115,45812,"Nokia C5-00.2 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Black",200,1
2116,42145,"Nokia C5-00, C5-00.2 - задняя панель корпуса в сборе (original), цвет: Warm Grey",550,1
2117,42146,"Nokia C5-00, C5-00.2 - задняя панель корпуса в сборе (original), цвет: White",550,1
2118,42149,"Nokia C5-00, C5-00.2 - крышка АКБ (original), цвет: Silver",250,1
2119,42143,"Nokia C5-00, C5-00.2 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Warm Grey",300,1
2120,42144,"Nokia C5-00, C5-00.2 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: White",300,1
2121,42152,"Nokia C5-00, C5-00.2 - рамка дисплея с подклавиатурной платой набора номера (original) (F)",850,1
2122,44190,"Nokia C5-03 - задняя панель корпуса в сборе (original), цвет: Cool Grey",500,1
2123,45193,"Nokia C5-03 - задняя панель корпуса в сборе (original), цвет: Cool White",450,1
2124,44191,"Nokia C5-03 - крышка АКБ (original), цвет: Cool Grey",300,1
2125,44451,"Nokia C5-03 - крышка АКБ (original), цвет: Cool Grey, Illuvial Pink",300,1
2126,44450,"Nokia C5-03 - крышка АКБ (original), цвет: White",350,1
2127,44195,"Nokia C5-03 - крышка антенны (original) цвет: Graphite Black (F)",100,1
2128,44448,"Nokia C5-03 - крышка антенны (original) цвет: Lenny Lilac",300,1
2129,44196,"Nokia C5-03 - крышка антенны (original) цвет: Lime Green",100,1
2130,44197,"Nokia C5-03 - крышка антенны (original) цвет: Petrol Blue",100,1
2131,44449,"Nokia C5-03 - крышка антенны (original) цвет: Silver, White",100,1
2132,44198,"Nokia C5-03, C5-06 - передняя панель корпуса в сборе (original), цвет: Cool Grey",1300,1
2133,44452,"Nokia C5-03, C5-06 - передняя панель корпуса в сборе (original), цвет: White",1350,1
2134,45935,"Nokia C5-06 - винт для крепления (original, M1.4 x 5.5 mm) ",50,1
2135,45931,"Nokia C5-06 - задняя панель корпуса в сборе (original), цвет: Cool Grey",,1
2136,45930,"Nokia C5-06 - задняя панель корпуса в сборе (original), цвет: Cool White",,1
2137,45929,"Nokia C5-06 - крышка АКБ (original), цвет: Cool Grey",,1
2138,45932,"Nokia C5-06 - крышка антенны (original) цвет: Cool Grey",,1
2139,43239,"Nokia C6-00 - винт для крепления (original, M1.4X2.5 mm)",50,1
2140,43229,"Nokia C6-00 - винт для крепления (original, M1.6x5 mm)",50,1
2141,43227,"Nokia C6-00 - внешняя панель верхнего слайдера с сенсорным стеклом (original), цвет: Black",1550,1
2142,43225,"Nokia C6-00 - внешняя панель верхнего слайдера с сенсорным стеклом (original), цвет: White",1550,1
2143,43218,"Nokia C6-00 - внешняя панель нижнего слайдера в сборе (original), цвет: Black",750,1
2144,43217,"Nokia C6-00 - внешняя панель нижнего слайдера в сборе (original), цвет: White",750,1
2145,43216,"Nokia C6-00 - крышка АКБ (original), цвет: Black",200,1
2146,43215,"Nokia C6-00 - крышка АКБ (original), цвет: White",200,1
2147,43222,"Nokia C6-00 - рамка клавиатуры набора текста (original), цвет: Black",250,1
2148,43221,"Nokia C6-00 - рамка клавиатуры набора текста (original), цвет: White",250,1
2149,43212,"Nokia C6-00 - средняя часть, механизм смещения с межплатным шлейфом (original)",1700,1
2150,44264,"Nokia C6-01 - задняя панель корпуса в сборе (original)",300,1
2151,44252,"Nokia C6-01 - крышка АКБ (original), цвет: Black",450,1
2152,44251,"Nokia C6-01 - крышка АКБ (original), цвет: Silver",450,1
2153,44254,"Nokia C6-01 - крышка антенны (original) цвет: Black",250,1
2154,44253,"Nokia C6-01 - крышка антенны (original) цвет: Silver",250,1
2155,44258,"Nokia C6-01 - передняя панель корпуса в сборе с сенсорным стеклом (original), цвет: Black (A)",1400,1
2156,44256,"Nokia C6-01 - передняя панель корпуса в сборе с сенсорным стеклом (original), цвет: Silver (A)",1450,1
2157,43799,"Nokia C7-00 - задняя панель корпуса в сборе (original), цвет: Aubergine",1950,1
2158,43810,"Nokia C7-00 - задняя панель корпуса в сборе (original), цвет: Frosty Metal",1800,1
2159,43798,"Nokia C7-00 - задняя панель корпуса в сборе (original), цвет: Satin Black",1800,1
2160,43796,"Nokia C7-00 - крышка АКБ (original), цвет: Aubergine",700,1
2161,43809,"Nokia C7-00 - крышка АКБ (original), цвет: Frosty Metal",800,1
2162,43797,"Nokia C7-00 - крышка АКБ (original), цвет: Satin Black",650,1
2163,43801,"Nokia C7-00 - нижняя накладка передней панели корпуса (original), цвет: Aubergine",150,1
2164,43812,"Nokia C7-00 - нижняя накладка передней панели корпуса (original), цвет: Frosty Metal",150,1
2165,43800,"Nokia C7-00 - нижняя накладка передней панели корпуса (original), цвет: Satin Black",150,1
2166,43805,"Nokia C7-00 - передняя панель корпуса в сборе (original), цвет: Aubergine",2850,1
2167,43814,"Nokia C7-00 - передняя панель корпуса в сборе (original), цвет: Frosty Metal",3300,1
2168,43807,"Nokia C7-00 - передняя панель корпуса в сборе (original), цвет: Satin Black",3200,1
2169,45768,"Nokia C7-00 - передняя панель корпуса в сборе (original, china), цвет: Satin Black",1100,1
2170,43820,"Nokia C7-00 - установочная площадка дисплея в сборе с подклавиатурной платой (original)",1700,1
2171,45877,"Nokia C7-00, C7-00s Oro - винт для крепления (original, M1.6 x 4.5 mm)",,1
2172,43827,"Nokia C7-00, E66 - винт для крепления (original, M1.4 x 3.2 mm) (F)",50,1
2173,45870,"Nokia C7-00s Oro - винт для крепления (original, M1.4 x 3.2 mm), цвет: Gold",,1
2174,45869,"Nokia C7-00s Oro - винт для крепления (original, M1.4 x 5.0 mm), цвет: Gold",,1
2175,45875,"Nokia C7-00s Oro - нижняя накладка передней панели корпуса (original), цвет: Gold",,1
2176,45873,"Nokia C7-00s Oro - установочная площадка дисплея в сборе с подклавиатурной платой (original)",,1
2177,33587,"Nokia E50 - крышка АКБ (original), цвет: Black",160,1
2178,43999,"Nokia E50 - нижняя накладка передней панели корпуса (original)",50,1
2179,43429,"Nokia E5-00 - винт для крепления (original, M1.4x5 mm) (F)",50,1
2180,43428,"Nokia E5-00 - винт для крепления (original, M1.6x4.8 mm)",50,1
2181,43419,"Nokia E5-00 - задняя панель корпуса (original), цвет: Black",650,1
2182,43418,"Nokia E5-00 - задняя панель корпуса (original), цвет: White",700,1
2183,43422,"Nokia E5-00 - крышка АКБ (original)",450,1
2184,43421,"Nokia E5-00 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Black",500,1
2185,43420,"Nokia E5-00 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: White",500,1
2186,35104,"Nokia E51 - крышка АКБ (original), цвет: Black Steel (Н.П.)",200,1
2187,35105,"Nokia E51 - крышка АКБ (original), цвет: White Steel",450,1
2188,43640,"Nokia E52 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Black",550,1
2189,38775,"Nokia E52 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Metal",550,1
2190,43639,"Nokia E52 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: White",550,1
2191,38780,"Nokia E52, E55 - винт для крепления (M1.2X3.1, original) (F)",50,1
2192,38777,"Nokia E52, E55 - винт для крепления (M1.6x4.5, original), цвет: Silver",50,1
2193,39427,"Nokia E52, E55 - задняя панель корпуса со звонком полифоническим и клавишами (original), Black",650,1
2194,38778,"Nokia E52, E55 - задняя панель корпуса со звонком полифоническим и клавишами (original), Metal",650,1
2195,39428,"Nokia E52, E55 - задняя панель корпуса со звонком полифоническим и клавишами (original), White",650,1
2196,43634,"Nokia E52, E55 - крышка АКБ (original), цвет: Aluminium Black",250,1
2197,38781,"Nokia E52, E55 - крышка АКБ (original), цвет: Aluminium Metal",300,1
2198,43633,"Nokia E52, E55 - крышка АКБ (original), цвет: Aluminium White",300,1
2199,33315,"Nokia E60 - заглушка MMC карты (original), цвет: Black (X)",300,1
2200,33318,"Nokia E60, E61i - винт для крепления (M1.4X3.4, original), цвет: Silver",50,1
2201,45125,"Nokia E6-00 - винт для крепления (original, M1.4 x 2.5 mm)",,1
2202,45126,"Nokia E6-00 - винт для крепления (original, M1.4 x 3.4 mm)",,1
2203,45124,"Nokia E6-00 - декоративная накладка крышки антенны (original), цвет: Black",100,1
2204,45122,"Nokia E6-00 - декоративная накладка крышки антенны (original), цвет: Silver",100,1
2205,45123,"Nokia E6-00 - декоративная накладка крышки антенны (original), цвет: White",100,1
2206,45104,"Nokia E6-00 - заглушка USB (original), цвет: Black",100,1
2207,45103,"Nokia E6-00 - заглушка USB (original), цвет: Silver",100,1
2208,45107,"Nokia E6-00 - задняя панель корпуса в сбооре (original), цвет: Black",1350,1
2209,45105,"Nokia E6-00 - задняя панель корпуса в сбооре (original), цвет: Silver",1350,1
2210,45106,"Nokia E6-00 - задняя панель корпуса в сбооре (original), цвет: White",1350,1
2211,45101,"Nokia E6-00 - крышка АКБ (original), цвет: Black",550,1
2212,45102,"Nokia E6-00 - крышка АКБ (original), цвет: Silver",550,1
2213,45121,"Nokia E6-00 - крышка антенны (original), цвет: Black",100,1
2214,45120,"Nokia E6-00 - крышка антенны (original), цвет: Silver",100,1
2215,45119,"Nokia E6-00 - накладка корпуса - верхняя (original), цвет: Black",50,1
2216,45117,"Nokia E6-00 - накладка корпуса - верхняя (original), цвет: Silver",50,1
2217,45118,"Nokia E6-00 - накладка корпуса - верхняя (original), цвет: White",50,1
2218,45108,"Nokia E6-00 - передняя панель корпуса в сборе (original), цвет: Black",3200,1
2219,45111,"Nokia E6-00 - передняя панель корпуса в сборе (original), цвет: Silver (F)",3200,1
2220,45114,"Nokia E6-00 - передняя панель корпуса в сборе (original), цвет: White (F)",3200,1
2221,35629,"Nokia E6-00, E71 - винт для крепления (original, M1.4x5.7 mm)",50,1
2222,43182,"Nokia E61 - винт для крепления (original, M1.6x5.7 mm)",50,1
2223,32895,"Nokia E61 - крышка АКБ (original), цвет: Silver",100,1
2224,35714,"Nokia E63 - винт для крепления (original, M1.4x4 mm)",50,1
2225,35719,"Nokia E63 - задняя панель корпуса со звонком полиф и разъемом зарядки  (original), цвет: Black",500,1
2226,35723,"Nokia E63 - крышка АКБ (original), цвет: Red",250,1
2227,35722,"Nokia E63 - крышка АКБ (original), цвет: Ultramarine Blue",250,1
2228,35711,"Nokia E63 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Ruby",400,1
2229,35710,"Nokia E63 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Ultramarine Blue",350,1
2230,42530,"Nokia E65 - внешняя панель верхнего слайдера с защитным стеклом дисплея (original), цвет: Black (F)",400,1
2231,34281,"Nokia E65 - внешняя панель верхнего слайдера с защитным стеклом дисплея (original), цвет: Brown",700,1
2232,42531,"Nokia E65 - внешняя панель верхнего слайдера с защитным стеклом дисплея (original), цвет: Plum",550,1
2233,33754,"Nokia E65 - внешняя панель верхнего слайдера с защитным стеклом дисплея (original), цвет: Red",650,1
2234,42532,"Nokia E65 - внешняя панель верхнего слайдера с защитным стеклом дисплея (original), цвет: White",,1
2235,33695,"Nokia E65 - внешняя панель нижнего слайдера в сборе (original), цвет: Black",350,1
2236,34271,"Nokia E65 - внешняя панель нижнего слайдера в сборе (original), цвет: Brown",400,1
2237,42534,"Nokia E65 - внешняя панель нижнего слайдера в сборе (original), цвет: Plum",300,1
2238,34282,"Nokia E65 - внешняя панель нижнего слайдера в сборе (original), цвет: Red",400,1
2239,42535,"Nokia E65 - внешняя панель нижнего слайдера в сборе (original), цвет: White",,1
2240,42537,"Nokia E65 - крышка АКБ (original), цвет: Black",250,1
2241,34245,"Nokia E65 - крышка АКБ (original), цвет: Brown",200,1
2242,42538,"Nokia E65 - крышка АКБ (original), цвет: Plum",150,1
2243,33756,"Nokia E65 - крышка АКБ (original), цвет: Red",250,1
2244,42539,"Nokia E65 - крышка АКБ (original), цвет: White",,1
2245,33753,"Nokia E65 - рамка дисплея (original)",100,1
2246,34280,"Nokia E65 - рамка клавиатуры набора номера (original), цвет: Metal",300,1
2247,35106,"Nokia E65 - средняя часть, механизм смещения в сборе (original)",1650,1
2248,43828,"Nokia E66 - винт для крепления (original, M1.4 x 3.2 mm)",50,1
2249,35211,"Nokia E66 - внешняя панель верхнего cлайдера с защитным стеклом дисплея (original), Grey Steel",650,1
2250,43602,"Nokia E66 - внешняя панель верхнего cлайдера с защитным стеклом дисплея (original), White Steel",650,1
2251,43610,"Nokia E66 - внешняя панель нижнего cлайдера (original), цвет: Grey Steel",350,1
2252,43607,"Nokia E66 - внешняя панель нижнего cлайдера (original), цвет: White Steel",350,1
2253,35221,"Nokia E66 - крышка АКБ (original), цвет: Grey Steel",450,1
2255,43608,"Nokia E66 - крышка АКБ (original), цвет: White Steel",450,1
2256,35216,"Nokia E66 - накладная рамка клавиатуры (original), цвет: Grey Steel",150,1
2257,43609,"Nokia E66 - накладная рамка клавиатуры (original), цвет: White Steel",150,1
2258,35215,"Nokia E66 - средняя часть, механизм смещения (original), цвет: Grey Steel",500,1
2259,43606,"Nokia E66 - средняя часть, механизм смещения (original), цвет: White Steel",500,1
2260,44610,"Nokia E7-00 - винт для крепления (original, M1 x 1.9 mm)",,1
2261,44608,"Nokia E7-00 - винт для крепления (original, M1.4 x 2.3 mm)",,1
2262,44607,"Nokia E7-00 - винт для крепления (original, M1.4 x 3.9 mm)",,1
2263,44609,"Nokia E7-00 - винт для крепления (original, M1.4 x 5.6 mm)",,1
2264,44611,"Nokia E7-00 - винт для крепления (original, M1.6 x 2.5 mm)",,1
2265,44602,"Nokia E7-00 - внешняя панель верхнего слайдера (original), цвет: Blue",1100,1
2266,44603,"Nokia E7-00 - внешняя панель верхнего слайдера (original), цвет: Dark Grey",1000,1
2267,44601,"Nokia E7-00 - внешняя панель верхнего слайдера (original), цвет: Silver, White",,1
2268,44597,"Nokia E7-00 - внешняя панель нижнего слайдера (original), цвет: Blue",2150,1
2269,44598,"Nokia E7-00 - внешняя панель нижнего слайдера (original), цвет: Dark Grey",1800,1
2270,44596,"Nokia E7-00 - внешняя панель нижнего слайдера (original), цвет: Silver, White",,1
2271,44620,"Nokia E7-00 - декоративная накладка заглушки нижнего слайдера - верхняя (original)",100,1
2272,44589,"Nokia E7-00 - декоративная накладка заглушки нижнего слайдера - нижняя (original)",100,1
2273,44605,"Nokia E7-00 - заглушка нижнего слайдера - верхняя (original), цвет: Blue",300,1
2274,44606,"Nokia E7-00 - заглушка нижнего слайдера - верхняя (original), цвет: Dark Grey",250,1
2275,44604,"Nokia E7-00 - заглушка нижнего слайдера - верхняя (original), цвет: Silver, White",150,1
2276,44591,"Nokia E7-00 - заглушка нижнего слайдера - нижняя (original), цвет: Blue",100,1
2277,44592,"Nokia E7-00 - заглушка нижнего слайдера - нижняя (original), цвет: Dark Grey",100,1
2278,44590,"Nokia E7-00 - заглушка нижнего слайдера - нижняя (original), цвет: Silver, White",100,1
2279,44616,"Nokia E7-00 - средняя часть, механизм смещения с межплатным шлейфом (original) (F)",5050,1
2280,44566,"Nokia E71 - винт для крепления (original, 1.8X5.3 mm) (F)",50,1
2281,43734,"Nokia E71 - задняя панель корпуса в сборе (original), цвет: Black, Blue",550,1
2282,35235,"Nokia E71 - задняя панель корпуса в сборе (original), цвет: Grey",550,1
2283,35236,"Nokia E71 - задняя панель корпуса в сборе (original), цвет: White",500,1
2284,43735,"Nokia E71 - крышка АКБ (original), цвет: Black",350,1
2285,35237,"Nokia E71 - крышка АКБ (original), цвет: Grey",350,1
2286,35238,"Nokia E71 - крышка АКБ (original), цвет: White",350,1
2287,43737,"Nokia E71 - крышка антенны (original), цвет: Black",100,1
2288,35226,"Nokia E71 - крышка антенны (original), цвет: Grey",150,1
2289,35227,"Nokia E71 - крышка антенны (original), цвет: White",150,1
2290,43736,"Nokia E71 - передняя панель с защитным стеклом дисплея (original), цвет: Black",550,1
2291,35222,"Nokia E71 - передняя панель с защитным стеклом дисплея (original), цвет: Grey",550,1
2292,35223,"Nokia E71 - передняя панель с защитным стеклом дисплея (original), цвет: White",550,1
2293,39440,"Nokia E72 - винт для крепления (original, M1.8 X 5.0 mm)",50,1
2294,45630,"Nokia E72 - заглушка USB (original), цвет: Metal",100,1
2295,45631,"Nokia E72 - заглушка USB (original), цвет: Topaz",100,1
2296,45633,"Nokia E72 - заглушка USB (original), цвет: Zircon",100,1
2297,45632,"Nokia E72 - заглушка USB (original), цвет: Zodium",100,1
2298,39438,"Nokia E72 - задняя панель корпуса в сборе (original), цвет: Metal",750,1
2299,42813,"Nokia E72 - задняя панель корпуса в сборе (original), цвет: Topaz",750,1
2300,42817,"Nokia E72 - задняя панель корпуса в сборе (original), цвет: Zircon",750,1
2301,39437,"Nokia E72 - задняя панель корпуса в сборе (original), цвет: Zodium",750,1
2303,39439,"Nokia E72 - крышка АКБ (original), цвет: Metal",350,1
2304,42814,"Nokia E72 - крышка АКБ (original), цвет: Topaz",550,1
2305,39436,"Nokia E72 - нижняя накладка передней панели (original), цвет: Metal",100,1
2306,42810,"Nokia E72 - нижняя накладка передней панели (original), цвет: Topaz",150,1
2307,42816,"Nokia E72 - нижняя накладка передней панели (original), цвет: Zircon",100,1
2308,39435,"Nokia E72 - нижняя накладка передней панели (original), цвет: Zodium (F)",100,1
2309,46067,"Nokia E72 - передняя панель с защитным стеклом дисплея (original), цвет: Amethyst Violet",,1
2310,39433,"Nokia E72 - передняя панель с защитным стеклом дисплея (original), цвет: Black Zodium",950,1
2311,42809,"Nokia E72 - передняя панель с защитным стеклом дисплея (original), цвет: Brown Topaz",950,1
2312,39434,"Nokia E72 - передняя панель с защитным стеклом дисплея (original), цвет: Metal",950,1
2313,42815,"Nokia E72 - передняя панель с защитным стеклом дисплея (original), цвет: White Zircon",750,1
2314,39423,"Nokia E75 - задняя панель корпуса со звонком полифоническим (original) (X,F)",1100,1
2315,36839,"Nokia E75 - крышка АКБ (original), цвет: White Steel (F)",650,1
2316,36825,"Nokia E75 - передняя панель корпуса (original), цвет: White Steel",850,1
2317,36830,"Nokia E75 - средняя часть, механизм смещения (original)",700,1
2318,35108,"Nokia E90 - внешняя панель верхнего флипа с клавишей включения (original), цвет: Black",1050,1
2319,35109,"Nokia E90 - внешняя панель верхнего флипа с клавишей включения (original), цвет: Coffee (X,F)",1100,1
2320,35110,"Nokia E90 - внешняя панель верхнего флипа с клавишей включения (original), цвет: Red",900,1
2321,43723,"Nokia E90 - внешняя панель нижнего флипа в сборе (original), цвет: Red",1300,1
2322,35115,"Nokia E90 - внутренняя панель верхнего флипа (original), цвет: Black",1050,1
2323,35116,"Nokia E90 - внутренняя панель верхнего флипа (original), цвет: Coffee (X,F)",1750,1
2324,35123,"Nokia E90 - внутренняя панель нижнего флипа (original), цвет Black",250,1
2325,35122,"Nokia E90 - внутренняя панель нижнего флипа (original), цвет: Coffee",350,1
2326,35128,"Nokia E90 - крышка АКБ (original), цвет: Black",650,1
2327,35126,"Nokia E90 - крышка АКБ (original), цвет: Coffee (F)",900,1
2328,35112,"Nokia E90 - крышка антенны с окном видеокамеры (original) цвет: Black",250,1
2329,35114,"Nokia E90 - крышка антенны с окном видеокамеры (original) цвет: Coffee",400,1
2330,32918,"Nokia N70  - крышка антенны (original), цвет: Silver",50,1
2331,33218,"Nokia N70 - крышка АКБ с шторкой видеокамеры (original), цвет: Black Music",100,1
2332,32940,"Nokia N70 - крышка АКБ с шторкой видеокамеры (original), цвет: Black, Silver",100,1
2333,29718,"Nokia N70 - рамка видеокамеры (original)",50,1
2334,32837,"Nokia N71 - накладная рамка клавиатуры (original), цвет: Grey",50,1
2335,33325,"Nokia N73 - винт для крепления (1.8 x 7, original), цвет: Black",50,1
2336,33305,"Nokia N73 - заглушка SD карты (original), цвет: Deep Plum",100,1
2337,33304,"Nokia N73 - заглушка SD карты (original), цвет: Metallic Red",100,1
2338,27314,"Nokia N73 - задняя панель корпуса с боковыми клав, звонком полиф (original), цвет: Deep Plum",1000,1
2339,32888,"Nokia N73 - крышка АКБ c подвижной шторкой камеры (original), цвет: Deep Plum",850,1
2340,15056,"Nokia N73 - крышка АКБ c подвижной шторкой камеры (original), цвет: Red",850,1
2341,34247,"Nokia N73 - крышка АКБ c подвижной шторкой камеры (original), цвет: Storm Blue",900,1
2342,34283,"Nokia N73 - передняя панель с защитным стеклом дисплея (original), цвет: Black",450,1
2343,29197,"Nokia N73 - передняя панель с защитным стеклом дисплея (original), цвет: Silver",400,1
2344,32887,"Nokia N73 - передняя панель с защитным стеклом дисплея (original), цвет: White",350,1
2345,34602,"Nokia N76 - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Black",850,1
2346,33972,"Nokia N76 - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Red",850,1
2347,34581,"Nokia N76 - внутренняя панель верхнего флипа с защитным стеклом (original), цвет: Black",1500,1
2348,35272,"Nokia N76 - внутренняя панель верхнего флипа с защитным стеклом (original), цвет: Red (F)",1500,1
2349,36902,"Nokia N76 - внутренняя панель нижнего флипа с подклавиатурной платой (original)",1750,1
2350,33759,"Nokia N76 - декоративная внутренняя накладка поворотного элемента (original), цвет: Black",150,1
2351,33867,"Nokia N76 - декоративная накладка внешней панели верхнего флипа (original) (F)",500,1
2352,34011,"Nokia N76 - декоративная накладка с окном видеокамеры и заглушко считывателя карты памяти (original)",800,1
2353,34010,"Nokia N76 - заглушка SD карты (original)",300,1
2354,33584,"Nokia N76 - крышка АКБ с боковыми клавишами (original), цвет: Black",350,1
2355,35267,"Nokia N76 - крышка АКБ с боковыми клавишами (original), цвет: Red",350,1
2356,44531,"Nokia N78 - задняя панель корпуса в сборе (original), цвет: Black",1250,1
2357,35642,"Nokia N78 - задняя панель корпуса в сборе (original), цвет: Cold Silver",950,1
2358,35641,"Nokia N78 - задняя панель корпуса в сборе (original), цвет: Warm Silver",1200,1
2359,35644,"Nokia N78 - крышка АКБ (original), цвет: Brown",650,1
2360,35645,"Nokia N78 - крышка АКБ (original), цвет: White",350,1
2361,35634,"Nokia N78 - накладка на клавиатуру набора номера, алфавит русский, английский (original)",300,1
2362,35744,"Nokia N79 - винт для крепления (original, M1.8 x 6 mm)",50,1
2363,43346,"Nokia N79 - задняя панель корпуса в сборе (original), цвет: Black, Grey (F)",2000,1
2364,35750,"Nokia N79 - задняя панель корпуса в сборе (original), цвет: Silver",1750,1
2365,35756,"Nokia N79 - крышка АКБ (original), цвет: Coral Red",350,1
2366,43345,"Nokia N79 - крышка АКБ (original), цвет: Dark Grey",400,1
2367,43343,"Nokia N79 - крышка АКБ (original), цвет: Deep Plum",450,1
2368,35753,"Nokia N79 - крышка АКБ (original), цвет: Espresso Brown",400,1
2369,35752,"Nokia N79 - крышка АКБ (original), цвет: Light Sea Blue",450,1
2370,35754,"Nokia N79 - крышка АКБ (original), цвет: Olive Green",400,1
2371,43344,"Nokia N79 - крышка АКБ (original), цвет: Steel Grey",350,1
2372,35755,"Nokia N79 - крышка АКБ (original), цвет: White",250,1
2373,43342,"Nokia N79 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Petrol Black",550,1
2374,35737,"Nokia N79 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Seal Grey",650,1
2375,35736,"Nokia N79 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: White",500,1
2376,33326,"Nokia N80 - винт для крепления (M1.6x4.5, original), цвет: Silver (F)",50,1
2377,33142,"Nokia N80 - внутренние панели слайдеров с механизмом смещения (original), цвет: Black",150,1
2378,33143,"Nokia N80 - внутренние панели слайдеров с механизмом смещения (original), цвет: Silver",150,1
2379,32848,"Nokia N80 - задняя панель корпуса c окном камеры, светодиодом вспышки (original), Matt Black (X,F)",350,1
2380,29882,"Nokia N80 - крышка АКБ (original), цвет: Black",200,1
2381,32841,"Nokia N80 - крышка АКБ (original), цвет: Matt Black",150,1
2382,33306,"Nokia N80 - рамка клавиатуры набора номера (original), цвет: Black",50,1
2383,43917,"Nokia N8-00 - винт для крепления (original, M1.4 x 5 mm)",50,1
2384,43906,"Nokia N8-00 - винт для крепления (original, M1.4 x 5.5 mm) (F)",50,1
2385,43907,"Nokia N8-00 - гайка-фиксатор (original)",,1
2386,44380,"Nokia N8-00 - декоративная накладка заглушки нижней части корпуса (original)",100,1
2387,45638,"Nokia N8-00 - заглушка SIM (original), цвет: Dark Grey",150,1
2388,45639,"Nokia N8-00 - заглушка SIM (original), цвет: Silver, White",150,1
2389,45640,"Nokia N8-00 - заглушка USB (original), цвет: Dark Grey",100,1
2390,45641,"Nokia N8-00 - заглушка USB (original), цвет: Silver, White",100,1
2391,43900,"Nokia N8-00 - заглушка верхней части корпуса (original), цвет: Blue",200,1
2392,43901,"Nokia N8-00 - заглушка верхней части корпуса (original), цвет: Dark Grey",150,1
2393,43902,"Nokia N8-00 - заглушка верхней части корпуса (original), цвет: Green",150,1
2394,43903,"Nokia N8-00 - заглушка верхней части корпуса (original), цвет: Orange",150,1
2395,45325,"Nokia N8-00 - заглушка верхней части корпуса (original), цвет: Pink",150,1
2396,43904,"Nokia N8-00 - заглушка верхней части корпуса (original), цвет: Silver, White",200,1
2397,44375,"Nokia N8-00 - заглушка нижней части корпуса (original), цвет: Blue",300,1
2398,44376,"Nokia N8-00 - заглушка нижней части корпуса (original), цвет: Dark Grey",250,1
2399,44377,"Nokia N8-00 - заглушка нижней части корпуса (original), цвет: Green",300,1
2400,44378,"Nokia N8-00 - заглушка нижней части корпуса (original), цвет: Orange",300,1
2401,45327,"Nokia N8-00 - заглушка нижней части корпуса (original), цвет: Pink",250,1
2402,44379,"Nokia N8-00 - заглушка нижней части корпуса (original), цвет: Silver, White",300,1
2403,43890,"Nokia N8-00 - задняя панель корпуса в сборе (original), цвет: Blue",1750,1
2404,43891,"Nokia N8-00 - задняя панель корпуса в сборе (original), цвет: Dark Grey",1500,1
2405,43892,"Nokia N8-00 - задняя панель корпуса в сборе (original), цвет: Green",1750,1
2406,43893,"Nokia N8-00 - задняя панель корпуса в сборе (original), цвет: Orange",1550,1
2407,45326,"Nokia N8-00 - задняя панель корпуса в сборе (original), цвет: Pink",1500,1
2408,43894,"Nokia N8-00 - задняя панель корпуса в сборе (original), цвет: Silver, White",1500,1
2409,43905,"Nokia N8-00 - распорка аккумулятора (original)",100,1
2410,43910,"Nokia N8-00 - распорка материнской платы (original)",,1
